"node_id"	"sp_name"	"module"	"flow"	"col"
986	"H_1080_Hymenoptera_Formica.cunicularia"	3	0.00102354	"#BEBADA"
988	"H_1082_Collembola_Homidia"	3	0.000511771	"#BEBADA"
990	"H_1084_Hymenoptera_Formica"	3	0.00102354	"#BEBADA"
999	"H_1096_Hymenoptera_Formicidae"	3	0.000511771	"#BEBADA"
1000	"H_1097_Hymenoptera_Formica"	3	0.00153531	"#BEBADA"
1003	"H_1100_Hymenoptera_Formica"	3	0.000511771	"#BEBADA"
1019	"H_1124_Diptera_Diptera"	5	0.000511771	"#80B1D3"
1035	"H_1146_Hymenoptera_Formica"	3	0.00102354	"#BEBADA"
1051	"H_1163_Diptera_Cecidomyiidae"	4	0.000511771	"#FB8072"
1052	"H_1164_Hymenoptera_Formica"	3	0.00102354	"#BEBADA"
1061	"H_1173_Hymenoptera_Formica"	3	0.000511771	"#BEBADA"
1077	"H_1194_Orthoptera_Conocephalus.maculatus"	3	0.00255885	"#BEBADA"
1093	"H_1213_Diptera_Sciaridae"	4	0.000511771	"#FB8072"
1094	"H_1214_Neuroptera_Neuroptera"	5	0.000511771	"#80B1D3"
